Test System,Base Model,Failure Type,Task ID,Agent Behavior Category,Task Result
MetaGPT,deepseek-v3,Instruction Logic Conflict,139,Ignores some conflicts and rationalizes others,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,140,Fails to identify conflicting instructions,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,141,Ignores all conflicting instructions,PASS
MetaGPT,deepseek-v3,Instruction Logic Conflict,142,Fails to identify conflicting instructions,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,143,Ignores all conflicting instructions,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,144,Fails to identify conflicting instructions,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,146,Ignores some conflicts and rationalizes others,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,147,Ignores all conflicting instructions,PASS
MetaGPT,deepseek-v3,Instruction Logic Conflict,149,Ignores all conflicting instructions,PASS
MetaGPT,deepseek-v3,Instruction Logic Conflict,150,Ignores all conflicting instructions,PASS
MetaGPT,deepseek-v3,Instruction Logic Conflict,151,Ignores all conflicting instructions,PASS
MetaGPT,deepseek-v3,Instruction Logic Conflict,152,Fails to identify conflicting instructions,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,153,Ignores some conflicts and rationalizes others,PASS
MetaGPT,deepseek-v3,Instruction Logic Conflict,154,Fails to identify conflicting instructions,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,155,Ignores all conflicting instructions,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,156,Fails to identify conflicting instructions,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,157,Ignores all conflicting instructions,PASS
MetaGPT,deepseek-v3,Instruction Logic Conflict,159,Ignores all conflicting instructions,PASS
MetaGPT,deepseek-v3,Instruction Logic Conflict,161,Ignores all conflicting instructions,PASS
MetaGPT,deepseek-v3,Instruction Logic Conflict,162,Fails to identify conflicting instructions,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,163,Fails to identify conflicting instructions,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,24,Ignores some conflicts and rationalizes others,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,27,Ignores some conflicts and rationalizes others,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,17,Ignores some conflicts and rationalizes others,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,85,Ignores some conflicts and rationalizes others,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,86,Ignores some conflicts and rationalizes others,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,101,Ignores some conflicts and rationalizes others,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,128,Ignores some conflicts and rationalizes others,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,82,Ignores some conflicts and rationalizes others,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,158,Ignores all conflicting instructions,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,43,Ignores all conflicting instructions,PASS
MetaGPT,deepseek-v3,Instruction Logic Conflict,73,Ignores some conflicts and rationalizes others,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,91,Ignores some conflicts and rationalizes others,FAIL
MetaGPT,deepseek-v3,Instruction Logic Conflict,108,Ignores some conflicts and rationalizes others,PASS
MetaGPT,deepseek-v3,Memory Loss,0,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,1,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,2,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,3,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,4,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,5,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,6,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,7,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,8,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,9,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,10,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,11,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,12,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,13,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,14,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,15,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,16,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,17,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,18,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,19,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,20,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,21,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,22,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,23,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,24,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,25,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,26,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,27,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,28,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,29,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,30,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,31,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,33,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,34,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,35,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,36,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,37,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,38,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,39,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,40,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,41,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,42,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,43,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,44,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,46,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,47,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,48,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,49,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,50,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,51,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,52,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,54,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,55,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,57,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,58,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,59,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,60,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,61,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,62,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,63,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,64,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,66,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,68,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,69,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,70,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,71,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,72,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,73,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,74,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,75,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,76,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,77,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,78,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,79,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,80,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,81,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,82,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,83,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,85,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,86,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,87,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,89,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,90,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,91,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,92,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,94,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,95,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,96,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,97,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,98,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,99,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,100,Ignores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,101,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,103,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,104,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,105,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,106,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,107,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,108,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,109,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,110,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,111,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,112,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,113,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,114,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,115,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,117,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,118,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,119,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,120,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,121,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,122,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,123,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,124,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,125,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,126,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,128,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,130,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,131,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,134,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,135,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,136,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,137,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,138,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,139,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,140,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,141,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,142,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,143,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,144,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,147,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,149,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,150,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,151,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,152,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,153,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,154,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,155,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,156,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,157,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,158,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,159,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,161,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,162,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Memory Loss,163,Autonomously restores missing memory,FAIL
MetaGPT,deepseek-v3,Memory Loss,146,Autonomously restores missing memory,PASS
MetaGPT,deepseek-v3,Message Cycle,0,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,1,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,2,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,3,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,4,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,5,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,6,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,7,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,8,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,9,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,10,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,11,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,12,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,13,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,14,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,15,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,16,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,17,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,18,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,19,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,20,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,21,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,22,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,23,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,24,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,25,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,26,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,27,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,28,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,29,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,30,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,31,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,33,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,34,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,35,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,36,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,37,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,38,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,39,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,40,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,41,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,42,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,43,System correctly filters messages,PASS
MetaGPT,deepseek-v3,Message Cycle,44,System correctly filters messages,PASS
